IQ,Prev_Sem_Result,CGPA,Academic_Performance,Communication_Skills,Projects_Completed,Internship_Experience_Yes,Placement_Yes
0.9651782709391848,8,8,3,8,2,0,1
0.5001345699594149,8,7,7,5,5,0,0
0.16796049783100767,8,8,10,7,3,1,0
1.0316130853648662,8,8,8,6,4,0,1
-2.688736522473294,9,10,2,9,4,0,1
0.6994390132364591,5,5,7,4,3,0,0
-0.6292572752771695,9,10,5,8,2,1,1
-1.8250839349394352,7,7,9,9,5,1,0
0.5001345699594149,8,8,7,7,0,1,0
1.3637871574932734,5,5,1,7,2,0,0
-0.16421357429739947,6,7,1,2,1,1,0
0.9651782709391848,8,8,6,9,1,1,1
1.6295264151959992,8,8,9,5,2,1,1
1.297352343067592,5,5,1,10,3,0,1
1.6295264151959992,7,7,3,3,1,0,0
0.7658738276621405,5,5,5,4,5,0,0
0.10152568340532625,9,10,4,10,4,0,1
-1.6257794916623909,9,9,1,2,0,0,0
-0.2306483887230809,5,4,10,3,3,0,0
-0.8285617185542138,9,9,4,6,1,0,0
2.1610049306014507,9,9,4,1,0,0,0
-0.16421357429739947,6,6,10,2,5,0,0
0.10152568340532625,8,8,4,4,4,0,0
0.5665693843850963,7,7,3,1,1,0,0
0.035090868979644814,8,7,7,6,1,1,0
1.6959612296216806,6,6,1,4,0,0,0
-0.6292572752771695,6,6,2,2,0,1,0
0.16796049783100767,7,6,1,10,2,1,0
-0.7621269041285323,5,5,4,4,1,1,0
-1.293605419533984,9,8,5,8,4,0,1
-0.6292572752771695,6,6,10,6,0,1,0
-0.031343945446036615,7,7,5,1,3,1,0
-0.4299528320001252,9,9,2,5,1,1,0
-0.6956920897028509,7,7,3,6,3,1,0
-1.4264750483853466,7,7,4,4,1,0,0
-0.09777875987171805,9,9,10,4,0,0,0
-1.492909862811028,9,9,6,3,2,0,0
0.7658738276621405,5,5,6,10,1,0,0
0.10152568340532625,7,7,2,10,5,0,0
-1.4264750483853466,9,9,2,6,0,0,0
-0.29708320314876235,6,6,9,9,0,1,0
-0.7621269041285323,6,6,2,7,0,0,0
0.3008301266823705,5,6,2,9,3,0,0
1.3637871574932734,5,5,3,6,0,0,0
-1.8915187493651167,8,8,9,2,3,0,0
0.10152568340532625,8,9,6,6,4,0,0
-0.16421357429739947,9,10,6,7,5,0,0
0.6994390132364591,8,9,10,2,5,1,0
0.2343953122566891,6,6,5,1,5,0,0
-0.7621269041285323,5,5,7,6,2,1,0
-0.29708320314876235,9,9,4,8,5,0,1
-0.7621269041285323,6,6,10,6,0,0,0
1.0980478997905476,6,6,10,8,4,0,1
0.035090868979644814,9,9,3,6,0,1,0
1.895265672898725,7,8,7,6,4,0,1
-0.031343945446036615,6,6,10,8,5,0,0
-0.6956920897028509,9,9,1,3,0,1,0
-1.492909862811028,9,10,6,3,2,1,0
-1.8250839349394352,5,5,2,6,0,1,0
-1.5593446772367094,9,8,2,4,3,0,0
0.3008301266823705,6,7,8,7,0,1,0
0.5001345699594149,7,7,3,7,1,0,0
-1.5593446772367094,9,9,9,9,3,0,1
0.8987434565135034,9,10,4,2,4,0,1
-0.49638764642580663,6,6,6,2,5,0,0
0.16796049783100767,6,5,1,6,5,0,0
1.6295264151959992,5,5,10,9,0,1,0
0.8987434565135034,7,7,10,7,5,1,0
-0.29708320314876235,5,4,3,6,5,1,0
-0.8949965329798952,7,6,4,5,5,1,0
-2.1572580070678424,5,5,5,8,0,0,0
-0.6956920897028509,7,7,1,2,0,0,0
-0.2306483887230809,5,4,4,3,1,0,0
-0.9614313474055767,9,9,5,6,2,0,0
-0.09777875987171805,6,5,4,1,2,1,0
0.10152568340532625,6,7,10,8,3,0,0
-0.2306483887230809,9,9,10,9,3,0,1
-0.6292572752771695,8,8,7,2,1,0,0
0.16796049783100767,6,5,8,9,5,1,0
0.4336997555337334,5,5,8,5,1,0,0
-1.0943009762569396,8,8,3,8,1,0,0
1.4302219719189548,6,7,5,1,4,0,0
-0.09777875987171805,8,8,10,1,5,1,0
0.035090868979644814,7,7,8,4,5,0,0
0.6994390132364591,6,6,7,1,1,1,0
0.2343953122566891,7,7,9,1,1,1,0
0.9651782709391848,8,8,10,5,1,0,0
0.3008301266823705,9,9,7,2,1,0,0
-0.6292572752771695,5,5,2,4,5,0,0
0.36726494110805197,7,7,4,8,2,0,0
-1.160735790682621,5,5,8,6,0,0,0
0.10152568340532625,7,6,9,2,0,1,0
-0.031343945446036615,9,9,7,3,2,0,0
-0.2306483887230809,6,7,5,2,1,0,0
-0.09777875987171805,9,10,1,4,5,1,0
-1.8915187493651167,8,8,9,5,4,0,0
-0.562822460851488,9,9,6,9,4,1,1
0.10152568340532625,8,8,2,7,3,0,0
0.16796049783100767,5,5,10,8,0,1,0
-1.0278661618312581,6,5,10,7,3,0,0
1.2309175286419105,6,6,2,10,1,0,0
-0.8285617185542138,5,5,10,8,3,1,0
0.9651782709391848,7,7,1,5,1,0,0
0.4336997555337334,7,7,4,3,3,1,0
-0.6292572752771695,9,10,10,7,2,0,0
1.762396044047362,7,7,2,1,5,0,0
-1.160735790682621,8,9,10,3,1,1,0
0.8987434565135034,9,9,9,7,4,0,1
1.0316130853648662,9,9,2,4,1,0,0
-0.6956920897028509,6,6,9,7,4,0,0
1.3637871574932734,7,7,1,10,5,0,1
-0.2306483887230809,6,6,7,10,4,0,0
0.3008301266823705,7,6,6,6,3,0,0
0.2343953122566891,6,6,6,4,0,0,0
-0.16421357429739947,9,8,2,7,0,0,0
0.832308642087822,7,7,1,8,0,1,0
0.7658738276621405,7,7,10,8,4,0,1
-1.7586491205137538,9,10,8,7,0,1,0
1.297352343067592,5,5,8,2,1,1,0
-1.6257794916623909,7,7,2,8,1,0,0
1.0316130853648662,8,8,4,5,5,1,1
1.0980478997905476,5,5,4,9,1,1,0
-1.0943009762569396,8,8,2,6,5,1,0
-0.4299528320001252,6,6,9,4,4,0,0
-1.0943009762569396,9,9,4,9,4,1,1
-0.2306483887230809,6,6,4,1,0,1,0
-0.29708320314876235,6,6,4,4,5,0,0
0.7658738276621405,7,8,5,5,3,0,1
1.297352343067592,5,5,10,4,4,0,0
1.3637871574932734,6,6,8,9,2,0,1
-0.562822460851488,7,6,4,1,1,0,0
-0.2306483887230809,6,7,3,3,1,0,0
-1.6922143060880723,7,7,1,9,0,1,0
-0.8285617185542138,8,8,2,7,3,0,0
0.9651782709391848,7,8,4,5,1,0,0
1.6295264151959992,8,7,9,6,4,1,0
-1.2271706051083024,6,6,1,4,3,0,0
-0.562822460851488,5,5,6,5,1,0,0
-0.031343945446036615,8,8,6,8,0,0,0
0.3008301266823705,9,9,10,5,0,0,0
-0.8285617185542138,6,6,3,10,0,1,0
0.4336997555337334,7,6,10,2,4,0,0
-0.49638764642580663,7,7,9,8,0,0,0
-0.031343945446036615,7,7,10,3,2,0,0
0.5665693843850963,8,8,3,5,4,0,0
0.035090868979644814,5,5,1,6,2,1,0
-0.4299528320001252,8,8,2,1,0,0,0
-0.09777875987171805,5,5,4,3,3,1,0
-0.09777875987171805,7,7,4,1,4,0,0
-0.36351801757444374,9,9,2,7,2,0,0
-0.2306483887230809,7,7,10,2,4,1,0
1.5630916007703177,5,5,6,10,2,1,1
0.5665693843850963,9,9,6,7,5,1,0
-0.29708320314876235,9,9,3,3,4,0,0
0.6994390132364591,8,9,1,3,1,1,0
-0.36351801757444374,7,6,10,1,2,0,0
1.164482714216229,5,5,9,7,2,0,0
0.36726494110805197,9,9,4,8,4,0,1
-0.09777875987171805,7,7,9,4,3,1,0
0.4336997555337334,9,9,5,9,1,0,0
-1.5593446772367094,6,6,7,4,2,0,0
-1.0943009762569396,6,7,3,10,0,1,0
-1.160735790682621,9,9,3,5,0,0,0
0.16796049783100767,7,7,8,6,5,0,0
1.6959612296216806,5,5,1,9,4,0,1
2.227439745027132,6,5,8,9,3,0,1
0.6330041988107776,7,7,8,8,1,0,0
0.5001345699594149,5,4,3,10,2,1,0
-1.8250839349394352,7,7,1,2,0,0,0
-0.562822460851488,7,7,9,10,2,1,0
-0.7621269041285323,8,8,4,10,0,1,0
-0.6292572752771695,6,6,7,1,4,1,0
-0.16421357429739947,9,9,9,2,4,0,0
-0.49638764642580663,5,5,3,6,2,1,0
-1.957953563790798,7,8,5,7,4,1,0
0.7658738276621405,5,5,10,6,1,1,0
-1.0943009762569396,8,8,3,1,5,0,0
0.2343953122566891,9,10,5,1,4,0,0
2.094570116175769,9,9,2,1,1,0,0
-0.8949965329798952,7,8,4,1,4,0,0
-2.4894320791962494,7,7,2,10,2,1,0
-0.29708320314876235,9,9,3,10,1,1,0
1.0980478997905476,9,9,5,1,5,1,1
1.9617004873244064,9,10,9,2,5,1,1
-1.2271706051083024,6,6,3,2,5,0,0
0.5001345699594149,9,9,10,4,3,0,0
-0.4299528320001252,5,5,6,3,5,1,0
-0.09777875987171805,6,6,4,4,2,1,0
2.6260486315812206,5,5,4,5,1,1,0
-1.492909862811028,6,6,10,4,0,0,0
0.2343953122566891,8,9,10,3,5,1,0
0.5001345699594149,9,9,5,3,0,0,0
1.0980478997905476,8,8,7,4,3,1,1
0.10152568340532625,8,8,4,6,0,0,0
0.3008301266823705,7,7,8,7,2,0,0
-0.36351801757444374,8,8,9,4,5,1,0
0.3008301266823705,6,7,9,8,1,0,0
-0.36351801757444374,9,8,9,6,5,0,0
0.6330041988107776,8,8,2,5,2,0,0
-0.36351801757444374,8,8,3,8,4,0,1
0.36726494110805197,7,7,5,6,4,0,0
-0.031343945446036615,9,9,1,1,0,0,0
1.0980478997905476,6,5,4,1,3,0,0
-0.031343945446036615,6,6,5,10,3,0,0
-1.7586491205137538,8,8,9,10,5,1,1
1.2309175286419105,7,7,8,6,4,0,0
-0.8949965329798952,9,9,1,8,3,0,1
-0.6292572752771695,6,7,3,9,3,0,0
-0.562822460851488,6,6,3,4,0,1,0
1.3637871574932734,9,9,6,7,5,1,1
-2.1572580070678424,7,6,4,9,2,0,0
3.157527146986672,7,7,4,8,2,0,1
1.0316130853648662,6,6,1,8,1,1,0
0.2343953122566891,6,6,10,1,2,1,0
-0.031343945446036615,8,8,4,10,2,0,1
0.3008301266823705,5,5,1,6,0,1,0
0.5001345699594149,9,9,5,9,5,0,1
0.6330041988107776,8,9,3,8,0,1,0
0.5665693843850963,5,5,10,2,5,1,0
0.10152568340532625,8,8,5,5,2,1,0
-0.16421357429739947,8,7,3,4,1,1,0
-0.16421357429739947,5,5,5,8,2,0,0
-0.16421357429739947,6,6,4,9,5,1,0
1.164482714216229,7,7,9,3,2,1,0
0.5665693843850963,8,8,6,9,4,0,1
-2.9544757801760198,8,8,10,1,5,1,0
0.6330041988107776,7,7,2,7,1,1,0
0.16796049783100767,8,8,1,8,5,1,1
-0.031343945446036615,8,8,1,6,2,0,0
-0.36351801757444374,8,8,1,4,0,0,0
1.0980478997905476,8,8,9,4,5,0,1
0.9651782709391848,6,7,5,7,2,0,0
-0.7621269041285323,9,9,4,10,3,0,1
0.4336997555337334,8,7,10,6,4,0,0
-0.9614313474055767,9,9,5,4,4,0,0
-1.3600402339596651,7,7,9,5,4,1,0
-0.6292572752771695,6,5,3,10,1,0,0
0.832308642087822,7,7,3,4,5,0,0
0.9651782709391848,6,6,2,1,4,1,0
0.5001345699594149,8,8,8,4,2,1,0
0.6994390132364591,7,7,7,6,1,0,0
0.5001345699594149,9,8,2,2,3,1,0
-0.6292572752771695,8,8,4,7,0,0,0
0.4336997555337334,8,8,7,9,4,1,1
0.832308642087822,6,5,1,10,2,0,1
0.7658738276621405,9,9,1,2,1,1,0
1.164482714216229,9,9,8,7,5,0,1
0.6994390132364591,8,9,6,2,5,0,0
0.36726494110805197,6,6,2,9,2,0,0
1.0980478997905476,7,8,10,1,5,0,1
-0.031343945446036615,5,5,10,4,4,0,0
-0.8949965329798952,7,7,1,2,0,0,0
-0.16421357429739947,5,5,3,1,1,1,0
-0.7621269041285323,7,7,4,2,2,1,0
-0.6956920897028509,8,8,5,10,1,1,0
-0.16421357429739947,6,7,10,6,4,1,0
-0.7621269041285323,7,7,3,5,5,0,0
-0.29708320314876235,9,9,5,1,4,0,0
-1.8915187493651167,5,5,7,3,3,0,0
0.2343953122566891,8,9,9,10,3,0,1
0.035090868979644814,5,5,5,6,4,0,0
-0.8285617185542138,5,5,4,5,1,1,0
0.6330041988107776,5,5,10,6,2,0,0
0.9651782709391848,8,9,9,8,2,1,1
-1.6257794916623909,7,7,8,6,1,0,0
-0.7621269041285323,9,9,5,5,0,0,0
-0.7621269041285323,7,7,9,4,1,0,0
-0.9614313474055767,5,5,9,5,4,0,0
0.832308642087822,8,8,1,9,4,1,1
-0.16421357429739947,5,5,6,10,3,0,0
-0.2306483887230809,8,8,5,6,2,0,0
-2.0243883782164795,5,5,6,5,3,1,0
0.6330041988107776,6,6,10,8,2,1,0
-1.2271706051083024,8,9,3,5,1,1,0
0.035090868979644814,9,10,3,5,0,0,0
0.3008301266823705,6,7,10,8,5,0,0
1.3637871574932734,9,8,5,9,2,1,1
-1.293605419533984,5,6,7,8,0,0,0
-3.020910594601701,9,8,4,9,0,1,0
0.16796049783100767,8,7,6,9,0,1,0
1.8288308584730435,5,6,5,8,1,1,0
1.2309175286419105,6,6,2,7,0,0,0
0.2343953122566891,5,5,1,7,0,0,0
-0.49638764642580663,6,7,6,1,4,0,0
0.832308642087822,6,6,5,7,4,0,0
-0.9614313474055767,8,7,9,10,2,1,0
0.5001345699594149,9,10,7,6,4,1,0
0.5001345699594149,5,5,1,1,2,1,0
1.0316130853648662,7,8,10,10,0,1,1
2.7589182604325835,7,8,6,10,4,0,1
0.36726494110805197,9,9,7,8,3,0,1
-0.49638764642580663,7,7,3,9,5,1,0
-0.031343945446036615,7,7,9,2,5,1,0
-1.7586491205137538,7,7,2,4,1,1,0
-0.6956920897028509,6,6,1,7,4,0,0
-0.4299528320001252,5,5,10,1,1,0,0
-0.49638764642580663,7,6,10,8,5,0,0
0.16796049783100767,5,4,9,9,4,0,0
-0.8285617185542138,7,7,7,8,5,1,0
1.0980478997905476,6,6,10,2,4,0,0
0.035090868979644814,7,7,1,8,3,0,0
-0.031343945446036615,5,5,4,8,0,0,0
-0.29708320314876235,9,9,10,2,2,1,0
0.16796049783100767,9,9,3,9,4,0,1
0.832308642087822,5,5,7,1,4,0,0
-0.8949965329798952,6,6,5,7,1,0,0
-0.6292572752771695,8,8,9,2,0,1,0
-0.29708320314876235,5,5,3,8,4,1,0
-1.3600402339596651,6,6,6,8,4,0,0
-0.8285617185542138,6,6,10,4,2,0,0
-0.49638764642580663,9,10,2,8,5,0,1
0.8987434565135034,9,8,3,5,0,0,0
0.2343953122566891,7,8,4,9,0,1,0
0.16796049783100767,7,7,6,1,5,0,0
0.832308642087822,9,10,1,5,4,1,1
-0.16421357429739947,9,9,6,9,0,0,0
0.36726494110805197,9,9,4,6,0,1,0
-0.09777875987171805,5,5,8,4,2,0,0
0.2343953122566891,5,5,9,1,3,1,0
-0.562822460851488,8,8,8,10,5,0,1
-2.422997264770568,7,8,8,6,5,1,0
-0.16421357429739947,5,4,2,7,2,0,0
1.4302219719189548,5,5,10,7,3,1,0
0.8987434565135034,9,9,2,9,2,0,1
0.9651782709391848,9,9,6,4,5,0,1
1.2309175286419105,6,6,5,4,5,1,0
0.10152568340532625,9,9,6,5,4,1,0
0.16796049783100767,7,7,9,9,2,0,0
-0.6292572752771695,9,8,10,2,0,1,0
-0.29708320314876235,7,7,7,4,0,1,0
0.6330041988107776,5,5,5,9,1,0,0
1.2309175286419105,7,7,10,6,4,0,0
-0.16421357429739947,7,6,7,6,0,1,0
-0.4299528320001252,7,8,8,7,4,0,0
0.035090868979644814,5,5,1,5,2,0,0
0.6330041988107776,9,10,10,4,0,0,0
-1.4264750483853466,6,6,7,3,4,0,0
-2.2901276359192053,5,5,4,2,2,0,0
-0.562822460851488,7,7,5,7,5,0,0
-1.2271706051083024,7,7,2,5,3,0,0
-0.49638764642580663,7,7,10,1,1,1,0
-0.16421357429739947,8,9,5,4,2,1,0
-0.4299528320001252,7,7,9,9,5,0,0
1.4302219719189548,8,7,1,8,3,0,1
0.3008301266823705,8,8,3,7,4,0,0
0.3008301266823705,5,5,4,5,3,0,0
0.6330041988107776,7,7,9,1,0,0,0
-1.160735790682621,9,9,2,5,5,1,0
1.0316130853648662,5,4,7,8,5,1,1
-0.09777875987171805,7,6,9,4,4,0,0
0.6994390132364591,9,9,10,5,1,0,0
-1.0943009762569396,6,7,4,8,1,1,0
-1.5593446772367094,7,6,5,5,4,0,0
0.832308642087822,9,10,10,4,0,0,0
0.36726494110805197,6,5,4,4,4,0,0
-0.8949965329798952,5,5,7,6,4,1,0
-0.8949965329798952,9,9,8,10,5,0,1
1.0980478997905476,9,8,8,1,4,0,1
-1.160735790682621,7,7,3,4,2,1,0
1.6295264151959992,7,7,2,1,1,1,0
-0.8949965329798952,9,8,6,6,1,1,0
0.6330041988107776,8,8,1,8,0,0,0
-0.29708320314876235,6,6,9,4,1,0,0
0.6330041988107776,5,5,7,8,0,0,0
-0.562822460851488,7,7,8,2,5,0,0
-0.16421357429739947,9,9,7,5,0,1,0
0.035090868979644814,9,9,5,3,1,0,0
-1.0278661618312581,9,9,5,7,4,0,0
0.7658738276621405,9,9,7,9,4,0,1
-0.49638764642580663,7,7,7,1,2,1,0
-0.2306483887230809,7,6,2,8,0,1,0
-0.9614313474055767,8,8,2,4,3,0,0
-2.555866893621931,8,8,7,10,3,0,1
-0.16421357429739947,7,7,5,5,5,1,0
2.4267441883041765,5,5,2,1,1,0,0
0.7658738276621405,9,9,1,5,1,1,0
-0.031343945446036615,7,7,9,9,3,0,0
-0.2306483887230809,6,6,8,8,2,0,0
0.035090868979644814,8,8,2,8,5,1,1
0.5665693843850963,8,8,2,6,0,1,0
-1.160735790682621,6,6,3,9,0,1,0
1.0980478997905476,9,9,4,4,5,1,1
0.6994390132364591,6,6,9,6,1,1,0
0.6994390132364591,5,6,6,3,5,0,0
0.4336997555337334,7,7,3,2,1,1,0
0.035090868979644814,8,9,8,9,5,0,1
0.6994390132364591,9,9,6,5,4,1,0
0.5665693843850963,9,9,8,2,2,1,0
-0.36351801757444374,9,10,10,5,0,1,0
-0.562822460851488,5,6,2,6,4,0,0
0.10152568340532625,5,5,8,8,3,1,0
1.5630916007703177,7,8,5,5,4,0,1
-1.2271706051083024,6,6,10,2,5,1,0
-1.492909862811028,9,8,4,7,3,0,0
0.16796049783100767,8,8,3,5,3,0,0
0.035090868979644814,9,10,9,2,0,0,0
0.16796049783100767,6,5,10,6,4,0,0
0.2343953122566891,7,7,7,7,0,1,0
-0.2306483887230809,7,7,7,8,2,0,0
1.4966567863446363,6,6,6,3,2,0,0
-1.6257794916623909,7,8,9,4,2,1,0
-0.8285617185542138,7,7,3,6,2,1,0
-0.09777875987171805,7,7,1,3,3,0,0
-1.6257794916623909,6,6,7,6,5,1,0
-0.16421357429739947,5,5,9,9,2,0,0
1.6295264151959992,7,7,6,5,0,1,0
0.035090868979644814,6,6,10,2,5,0,0
0.2343953122566891,5,4,2,10,4,1,0
-1.2271706051083024,6,6,8,2,4,0,0
-0.6292572752771695,6,6,9,7,0,1,0
-0.36351801757444374,6,7,10,4,1,0,0
-0.29708320314876235,5,5,8,9,1,0,0
1.297352343067592,7,7,9,9,1,0,0
0.5665693843850963,8,8,1,6,1,1,0
-1.0943009762569396,8,8,3,10,3,0,1
0.2343953122566891,9,9,3,5,3,0,0
0.5001345699594149,7,6,9,7,4,0,0
1.164482714216229,7,7,3,5,4,0,0
1.5630916007703177,9,9,10,9,3,1,1
-1.0278661618312581,7,7,1,9,3,1,0
-0.8285617185542138,8,8,3,7,4,0,0
-1.2271706051083024,7,6,2,4,0,1,0
-0.2306483887230809,7,7,9,1,3,0,0
0.4336997555337334,8,9,1,4,0,0,0
0.9651782709391848,5,5,2,3,2,0,0
-0.09777875987171805,6,7,1,1,0,1,0
-0.29708320314876235,6,5,9,10,0,0,0
0.16796049783100767,6,6,7,4,3,0,0
-0.8285617185542138,6,6,1,7,2,0,0
2.094570116175769,7,8,10,2,1,1,0
-1.6257794916623909,8,8,6,7,0,1,0
0.16796049783100767,8,8,5,6,2,1,0
2.028135301750088,6,7,10,9,2,1,1
0.035090868979644814,9,9,5,2,3,0,0
-0.16421357429739947,7,7,4,6,2,0,0
-0.36351801757444374,7,6,3,6,5,0,0
-0.16421357429739947,9,9,8,6,1,0,0
1.3637871574932734,8,9,7,3,3,1,1
-2.2236928214935237,8,8,5,6,5,0,0
1.5630916007703177,5,6,9,9,0,0,0
-1.4264750483853466,7,7,7,3,3,0,0
-0.2306483887230809,9,9,10,2,0,1,0
-0.4299528320001252,7,7,2,8,3,0,0
0.5665693843850963,8,8,7,3,2,0,0
-1.5593446772367094,7,7,7,5,1,0,0
0.4336997555337334,9,9,4,5,3,0,0
2.028135301750088,6,6,8,2,5,1,0
-1.3600402339596651,7,7,4,2,4,1,0
0.16796049783100767,5,5,7,6,2,0,0
-0.6292572752771695,8,8,4,2,3,0,0
0.4336997555337334,8,8,8,6,2,0,0
0.035090868979644814,5,5,3,7,4,1,0
-0.6292572752771695,8,8,2,4,5,0,0
0.5001345699594149,7,7,10,10,2,0,0
1.8288308584730435,5,5,6,4,2,1,0
-0.16421357429739947,7,7,7,3,3,0,0
0.6994390132364591,5,6,7,1,2,1,0
-1.293605419533984,7,7,6,4,5,1,0
-0.9614313474055767,6,6,8,3,3,0,0
0.5001345699594149,8,8,6,8,1,1,0
1.4966567863446363,8,8,6,5,4,0,1
0.36726494110805197,8,7,3,7,5,0,0
-0.29708320314876235,5,5,2,3,5,0,0
-0.031343945446036615,9,9,7,3,0,1,0
-1.2271706051083024,8,8,6,6,4,1,0
0.6330041988107776,5,4,1,10,2,0,0
0.8987434565135034,9,9,2,4,5,0,1
-0.4299528320001252,6,5,2,8,3,1,0
-0.49638764642580663,7,7,1,3,0,1,0
0.2343953122566891,7,7,3,5,0,1,0
-0.4299528320001252,7,7,5,1,5,0,0
-0.031343945446036615,9,9,4,1,2,0,0
2.094570116175769,7,6,2,8,5,1,1
-0.2306483887230809,5,4,8,7,0,0,0
-0.36351801757444374,9,10,9,1,3,1,0
-0.6292572752771695,9,9,8,6,2,0,0
0.7658738276621405,8,8,7,2,5,0,1
-0.16421357429739947,7,7,10,1,4,0,0
-0.6292572752771695,5,5,2,10,2,0,0
1.297352343067592,8,9,6,5,2,1,1
1.4302219719189548,5,5,4,5,0,0,0
-0.6292572752771695,5,5,5,2,5,0,0
-1.8250839349394352,7,7,9,5,1,0,0
1.0316130853648662,5,5,9,7,0,1,0
-0.6956920897028509,5,4,4,4,5,1,0
0.7658738276621405,7,6,8,2,5,1,0
-1.957953563790798,5,5,5,5,1,1,0
0.8987434565135034,5,6,9,6,2,1,0
-1.2271706051083024,5,4,2,8,2,1,0
0.6994390132364591,6,5,4,9,5,0,0
0.035090868979644814,8,8,3,10,4,0,1
-0.9614313474055767,9,9,7,8,0,1,0
-0.4299528320001252,7,7,2,7,4,1,0
0.6994390132364591,7,7,3,9,3,0,0
0.10152568340532625,5,5,9,9,2,0,0
0.5665693843850963,5,5,8,6,5,0,0
1.9617004873244064,6,6,2,3,5,0,0
-1.5593446772367094,7,7,6,8,4,1,0
1.6295264151959992,8,8,3,3,3,0,1
0.10152568340532625,8,7,6,1,1,0,0
-0.8949965329798952,6,7,5,4,0,0,0
-1.293605419533984,5,5,10,9,3,0,0
-0.16421357429739947,8,9,4,8,0,0,0
0.8987434565135034,6,7,7,6,2,0,0
-0.09777875987171805,8,8,10,3,5,0,0
1.4966567863446363,7,7,7,3,1,0,0
-1.4264750483853466,8,9,4,7,2,0,0
-0.031343945446036615,9,9,3,5,3,0,0
-1.2271706051083024,9,9,4,3,1,0,0
0.36726494110805197,7,8,2,1,3,1,0
0.8987434565135034,7,7,4,9,0,0,0
-0.4299528320001252,6,6,4,5,2,1,0
-2.6223017080476123,9,9,5,7,0,1,0
0.16796049783100767,7,7,1,10,1,1,0
0.4336997555337334,5,5,2,9,4,1,0
0.4336997555337334,7,6,8,4,0,1,0
1.2309175286419105,5,5,8,5,1,1,0
-1.0943009762569396,7,7,8,3,1,0,0
0.6994390132364591,7,7,5,7,3,1,0
1.164482714216229,6,6,8,1,0,1,0
-1.7586491205137538,5,5,9,8,2,0,0
0.3008301266823705,9,10,4,3,0,0,0
-0.49638764642580663,8,9,4,4,3,1,0
-0.09777875987171805,9,9,7,10,1,0,0
0.36726494110805197,6,6,5,4,2,0,0
-0.49638764642580663,8,8,10,7,4,1,0
-0.6956920897028509,7,7,1,7,5,0,0
0.035090868979644814,6,5,8,4,2,0,0
-1.0943009762569396,5,5,4,6,5,0,0
-1.0943009762569396,6,7,8,8,0,1,0
0.6994390132364591,5,5,2,10,2,1,0
-1.160735790682621,9,10,4,4,0,1,0
0.6330041988107776,5,4,2,1,2,1,0
0.4336997555337334,7,7,5,7,0,1,0
-1.6922143060880723,7,6,10,2,5,0,0
-0.6956920897028509,6,6,10,3,1,0,0
1.164482714216229,7,7,8,8,1,0,0
-0.9614313474055767,5,6,7,2,0,1,0
-0.4299528320001252,8,8,5,2,0,1,0
0.4336997555337334,6,6,7,4,4,0,0
0.7658738276621405,7,7,5,6,0,0,0
-0.2306483887230809,8,8,7,10,3,0,1
-0.562822460851488,9,9,4,2,5,0,0
1.4302219719189548,9,9,4,9,0,1,1
1.762396044047362,8,8,10,2,1,1,0
0.9651782709391848,6,7,4,9,2,0,1
0.10152568340532625,7,7,8,7,1,0,0
-0.8285617185542138,8,8,1,3,3,1,0
-0.8285617185542138,9,9,10,9,2,1,1
0.5001345699594149,5,5,5,9,1,1,0
0.4336997555337334,6,6,10,6,0,1,0
1.4302219719189548,8,9,2,2,5,0,1
0.6330041988107776,7,6,10,7,0,1,0
-1.492909862811028,6,6,4,4,2,0,0
1.0316130853648662,7,6,5,4,5,0,0
-0.9614313474055767,8,7,8,7,4,0,0
-0.36351801757444374,10,9,2,5,3,0,0
0.2343953122566891,7,7,2,1,1,0,0
1.9617004873244064,6,6,2,3,1,0,0
3.0910923325609905,5,5,8,7,3,1,0
0.6330041988107776,5,5,3,9,1,1,0
-0.16421357429739947,7,7,5,9,2,0,0
0.5665693843850963,7,7,2,7,4,1,0
0.8987434565135034,6,6,6,5,2,1,0
-0.29708320314876235,8,8,10,4,4,0,0
1.762396044047362,8,8,6,9,5,0,1
0.2343953122566891,6,6,2,6,0,0,0
0.5001345699594149,6,6,4,10,4,0,0
0.6330041988107776,9,10,2,2,4,1,0
0.4336997555337334,6,6,10,3,4,1,0
0.832308642087822,8,8,4,7,1,0,0
-0.6292572752771695,7,7,7,4,4,0,0
-0.562822460851488,8,9,5,7,3,1,0
-1.0943009762569396,8,8,10,5,0,0,0
0.4336997555337334,8,8,4,1,0,0,0
0.7658738276621405,9,9,10,10,1,0,1
0.4336997555337334,9,9,10,3,2,0,0
1.6959612296216806,7,7,3,9,3,1,1
-0.031343945446036615,6,6,6,4,2,0,0
0.6994390132364591,6,6,2,5,4,0,0
-1.0943009762569396,8,8,4,2,2,0,0
-0.36351801757444374,8,8,8,10,3,0,1
0.6994390132364591,5,6,2,8,1,0,0
0.832308642087822,5,5,9,1,1,1,0
-0.29708320314876235,8,8,2,4,4,1,0
-0.09777875987171805,6,6,8,6,3,0,0
-1.492909862811028,7,7,8,8,1,1,0
-0.36351801757444374,8,8,7,4,4,1,0
0.8987434565135034,7,7,10,2,2,0,0
0.5665693843850963,5,5,6,4,3,0,0
0.5001345699594149,5,5,1,1,1,0,0
0.035090868979644814,6,5,2,8,3,1,0
0.035090868979644814,6,6,7,9,1,1,0
-0.6292572752771695,7,7,4,3,5,1,0
0.6994390132364591,7,7,9,8,1,0,0
